<CHAPTER	RgFwOr	<CHAPTER
η	AtDfFeSgNm	ο
προσπάθεια	NoCmFeSgNm	προσπάθεια
για	AsPpSp	για
την	AtDfFeSgAc	ο
ελευθέρωση	NoCmFeSgAc	ελευθέρωση
ενός	AtIdMaSgGe	ένας
σημαντικού	AjBaMaSgGe	σημαντικός
τομέα	NoCmMaSgGe	τομεύς
όπως	AdBa	όπως
τα	AtDfNePlAc	ο
ταχυδρομεία	NoCmNePlAc	ταχυδρομείο
σε	AsPpSp	σε
ένα	AtIdNeSgAc	ένας
ήπιο	AjBaNeSgAc	ήπιος
κοινωνικό	AjBaNeSgAc	κοινωνικός
κλίμα	NoCmNeSgAc	κλίμα
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=28	DIG	ID=28
NAME="Hudghton">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
οι	AtDfFePlNm	ο
ταχυδρομικές	AjBaFePlNm	ταχυδρομικός
υπηρεσίες	NoCmFePlNm	υπηρεσία
και	CjCo	και
τα	AtDfNePlAc	ο
ταχυδρομεία	NoCmNePlAc	ταχυδρομείο
φαίνεται	VbMnIdPr03SgIpPv	φαίνομαι
ότι	CjSb	ότι
αυτήν	PnDmFe03SgAc	αυτός
τη	AtDfFeSgAc	ο
στιγμή	NoCmFeSgAc	στιγμή
είναι	VbMnIdPr03SgIpPv	είμαι
πολύ	AdBa	πολύ
επίκαιρα	AdBa	επίκαιρα
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
και	CjCo	και
αυτό	PnDmNe03SgNm	αυτός
είναι	VbMnIdPr03SgIpPv	είμαι
σωστό	AjBaNeSgNm	σωστός
,	COMMA	,
εφ	AsPpSp	επί
'	QUOT	'
όσον	AdBa	όσο
είναι	VbMnIdPr03SgIpPv	είμαι
τόσο	AdBa	τόσο
σημαντικά	AdBa	σημαντικά
.	SENT	.

Μόλις	CjSb	μόλις
την	AtDfFeSgAc	ο
περασμένη	AjBaFeSgAc	περασμένος
εβδομάδα	NoCmFeSgAc	εβδομάδα
,	COMMA	,
το	AtDfNeSgNm	ο
νεοεκλεγέν	AjBaNeSgNm	<unknown>
μέλος	NoCmNeSgNm	μέλος
των	AtDfMaPlGe	ο
εταίρων	NoCmMaPlGe	εταίρος
μας	PnPoMa01PlGe	μου
της	AtDfFeSgGe	ο
Ελεύθερης	AjBaFeSgGe	ελεύθερος
Ευρωπαϊκής	AjBaFeSgGe	ευρωπαϊκός
Συμμαχίας	NoCmFeSgGe	συμμαχία
,	COMMA	,
του	AtDfNeSgGe	ο
Plaid	RgFwOr	Plaid
Cymru	RgFwOr	Cymru
,	COMMA	,
του	AtDfNeSgGe	ο
κόμματος	NoCmNeSgGe	κόμμα
της	AtDfFeSgGe	ο
Ουαλίας	NoPrFeSgGe	Ουαλία
,	COMMA	,
αφιέρωσε	VbMnIdPa03SgPeAv	αφιερώνω
την	AtDfFeSgAc	ο
παρθενική	AjBaFeSgAc	παρθενικός
ομιλία	NoCmFeSgAc	ομιλία
του	PnPoMa03SgGe	μου
στο	AsPpPaNeSgAc	στου
Βρετανικό	AjBaNeSgAc	βρετανικός
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
του	AtDfMaSgGe	ο
Ουέστμινστερ	RgFwTr	<unknown>
στο	AsPpPaNeSgAc	στου
θέμα	NoCmNeSgAc	θέμα
αυτό	PnDmNe03SgAc	αυτός
.	SENT	.

<P>	RgFwOr	<unknown>
Είναι	VbMnIdPr03SgIpPv	είμαι
πρόσφατη	AjBaFeSgNm	πρόσφατος
ακόμη	AdBa	ακόμα
η	AtDfFeSgNm	ο
συζήτηση	NoCmFeSgNm	συζήτηση
που	PnReFe03SgNm	που
έγινε	VbMnIdPa03SgPePv	γίνομαι
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
της	AtDfFeSgGe	ο
Σκωτίας	NoPrFeSgGe	Σκωτία
,	COMMA	,
όπου	AdBa	όπου
έγινε	VbMnIdPa03SgPePv	γίνομαι
ειδική	AjBaFeSgNm	ειδικός
αναφορά	NoCmFeSgNm	αναφορά
στον	AsPpPaMaSgAc	στου
ρόλο	NoCmMaSgAc	ρόλος
που	PnReMa03PlNm	που
παίζουν	VbMnIdPr03PlIpAv	παίζω
τα	AtDfNePlAc	ο
ταχυδρομεία	NoCmNePlAc	ταχυδρομείο
,	COMMA	,
ιδίως	AdBa	ιδίως
στις	AsPpPaFePlAc	στου
αγροτικές	AjBaFePlAc	αγροτικός
περιοχές	NoCmFePlAc	περιοχή
,	COMMA	,
για	AsPpSp	για
την	AtDfFeSgAc	ο
παροχή	NoCmFeSgAc	παροχή
υπηρεσιών	NoCmFePlGe	υπηρεσία
και	CjCo	και
τη	AtDfFeSgAc	ο
βιωσιμότητα	NoCmFeSgAc	βιωσιμότητα
των	AtDfFePlGe	ο
αγροτικών	AjBaFePlGe	αγροτικός
κοινοτήτων	NoCmFePlGe	κοινότητα
.	SENT	.

Οι	AtDfFePlNm	ο
ταχυδρομικές	AjBaFePlNm	ταχυδρομικός
υπηρεσίες	NoCmFePlNm	υπηρεσία
δεν	PtNg	δεν
απειλούνται	VbMnIdPr03PlIpPv	απειλώ
μόνο	AdBa	μόνο
από	AsPpSp	από
το	AtDfNeSgAc	ο
ενδεχόμενο	NoCmNeSgAc	ενδεχόμενο
της	AtDfFeSgGe	ο
ελευθέρωσης	NoCmFeSgGe	ελευθέρωση
.	SENT	.

Όπως	AdBa	όπως
ακούσαμε	VbMnIdPa01PlIpAv	ακούω
,	COMMA	,
τα	AtDfNePlNm	ο
ταχυδρομεία	NoCmNePlNm	ταχυδρομείο
στη	AsPpPaFeSgAc	στου
Σκωτία	NoPrFeSgAc	Σκωτία
επιτελούν	VbMnIdPr03PlIpAv	επιτελώ
πολύ	AdBa	πολύ
περισσότερες	AjCpFePlAc	πολύς
λειτουργίες	NoCmFePlAc	λειτουργία
από	AsPpSp	από
την	AtDfFeSgAc	ο
απλή	AjBaFeSgAc	απλός
παράδοση	NoCmFeSgAc	παράδοση
της	AtDfFeSgGe	ο
αλληλογραφίας	NoCmFeSgGe	αλληλογραφία
.	SENT	.

Αποτελεί	VbMnIdPr03SgIpAv	αποτελώ
παράδοση	NoCmFeSgAc	παράδοση
να	PtSj	να
χρησιμοποιούνται	VbMnIdPr03PlIpPv	χρησιμοποιώ
από	AsPpSp	από
τις	AtDfFePlAc	ο
κυβερνήσεις	NoCmFePlAc	κυβέρνηση
και	CjCo	και
ορισμένες	AjBaFePlAc	ορισμένος
τοπικές	AjBaFePlAc	τοπικός
αρχές	NoCmFePlAc	αρχή
ως	AdBa	ως
υπηρεσίες	NoCmFePlAc	υπηρεσία
καταβολής	NoCmFeSgGe	καταβολή
κρατικών	AjBaFePlGe	κρατικός
συντάξεων	NoCmFePlGe	σύνταξη
και	CjCo	και
άλλων	PnIdNe03PlGe	άλλος
επιδομάτων	NoCmNePlGe	επίδομα
,	COMMA	,
καθώς	AdBa	καθώς
και	CjCo	και
ως	AdBa	ως
τοπικά	AjBaNePlAc	τοπικός
κέντρα	NoCmNePlAc	κέντρο
συλλογής	NoCmFeSgGe	συλλογή
ενοικίων	NoCmNePlGe	ενοίκιο
κατοικιών	NoCmFePlGe	κατοικία
,	COMMA	,
τοπικών	AjBaMaPlGe	τοπικός
φόρων	NoCmMaPlGe	φόρος
και	CjCo	και
τα	AtDfNePlAc	ο
λοιπά	AjBaNePlAc	λοιπός
.	SENT	.

Καθώς	CjSb	καθώς
όμως	CjCo	όμως
ο	AtDfMaSgNm	ο
εκσυγχρονισμός	NoCmMaSgNm	εκσυγχρονισμός
των	AtDfNePlGe	ο
δημοσιονομικών	AjBaNePlGe	δημοσιονομικός
συστημάτων	NoCmNePlGe	σύστημα
οδηγεί	VbMnIdPr03SgIpAv	οδηγώ
σταδιακά	AdBa	σταδιακά
στην	AsPpPaFeSgAc	στου
αύξηση	NoCmFeSgAc	αύξηση
των	AtDfFePlGe	ο
ηλεκτρονικών	AjBaFePlGe	ηλεκτρονικός
συναλλαγών	NoCmFePlGe	συναλλαγή
απευθείας	AdBa	απευθείας
μεταξύ	AdBa	μεταξύ
τραπεζικών	AjBaMaPlGe	τραπεζικός
λογαριασμών	NoCmMaPlGe	λογαριασμός
,	COMMA	,
απειλείται	VbMnIdPr03SgIpPv	απειλώ
η	AtDfFeSgNm	ο
βιωσιμότητα	NoCmFeSgNm	βιωσιμότητα
των	AtDfNePlGe	ο
ταχυδρομείων	NoCmNePlGe	ταχυδρομείο
των	AtDfFePlGe	ο
αγροτικών	AjBaFePlGe	αγροτικός
περιοχών	NoCmFePlGe	περιοχή
.	SENT	.

<P>	RgFwOr	<unknown>
Όταν	CjSb	όταν
κλείνει	VbMnIdPr03SgIpAv	κλείνω
ένα	AtIdNeSgAc	ένας
ταχυδρομείο	NoCmNeSgAc	ταχυδρομείο
,	COMMA	,
συνήθως	AdBa	συνήθως
ταυτόχρονα	AdBa	ταυτόχρονα
με	AsPpSp	με
το	AtDfNeSgAc	ο
μοναδικό	AjBaNeSgAc	μοναδικός
τοπικό	AjBaNeSgAc	τοπικός
κατάστημα	NoCmNeSgAc	κατάστημα
που	PnReNe03SgNm	που
βρίσκεται	VbMnIdPr03SgIpPv	βρίσκω
δίπλα	AdBa	δίπλα
του	PnPeMa03SgGeWe	εγώ
,	COMMA	,
μπορεί	VbMnIdPr03SgIpAv	μπορώ
να	PtSj	να
προκύψει	VbMnId03SgPeAv	προκύπτω
ένας	AtIdMaSgNm	ένας
σοβαρός	AjBaMaSgNm	σοβαρός
κίνδυνος	NoCmMaSgNm	κίνδυνος
για	AsPpSp	για
τη	AtDfFeSgAc	ο
βιωσιμότητα	NoCmFeSgAc	βιωσιμότητα
της	AtDfFeSgGe	ο
κοινότητας	NoCmFeSgGe	κοινότητα
και	CjCo	και
για	AsPpSp	για
κοινωνική	AjBaFeSgAc	κοινωνικός
ζωή	NoCmFeSgAc	ζωή
των	AtDfMaPlGe	ο
κατοίκων	NoCmMaPlGe	κάτοικος
.	SENT	.

Αντί	NoPrNeSgNm	αντί
να	PtSj	να
αφήνουν	VbMnIdPr03PlIpAv	αφήνω
να	PtSj	να
υπονομεύονται	VbMnIdPr03PlIpPv	υπονομεύω
τα	AtDfNePlNm	ο
ταχυδρομικά	AjBaNePlNm	ταχυδρομικός
γραφεία	NoCmNePlNm	γραφείο
από	AsPpSp	από
την	AtDfFeSgAc	ο
ελευθέρωση	NoCmFeSgAc	ελευθέρωση
ή	CjCo	ή
τον	AtDfMaSgAc	ο
εκσυγχρονισμό	NoCmMaSgAc	εκσυγχρονισμός
των	AtDfNePlGe	ο
συστημάτων	NoCmNePlGe	σύστημα
,	COMMA	,
οι	AtDfFePlNm	ο
κυβερνήσεις	NoCmFePlNm	κυβέρνηση
,	COMMA	,
αλλά	CjCo	αλλά
και	CjCo	και
η	AtDfFeSgNm	ο
Επιτροπή	NoCmFeSgNm	επιτροπή
,	COMMA	,
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
ενθαρρύνουν	VbMnIdPr03PlIpAv	ενθαρρύνω
και	CjCo	και
να	PtSj	να
υποστηρίξουν	VbMnId03PlPeAv	υποστηρίζω
το	AtDfNeSgAc	ο
εκτεταμένο	AjBaNeSgAc	εκτεταμένος
δίκτυο	NoCmNeSgAc	δίκτυο
ταχυδρομικών	AjBaNePlGe	ταχυδρομικός
γραφείων	NoCmNePlGe	γραφείο
και	CjCo	και
να	PtSj	να
το	PnPeNe03SgAcWe	εγώ
θεωρήσουν	VbMnId03PlPeAv	θεωρώ
σαν	AdBa	σαν
περιουσιακό	AjBaNeSgAc	περιουσιακός
στοιχείο	NoCmNeSgAc	στοιχείο
πάνω	AdBa	πάνω
στο	AsPpPaNeSgAc	στου
οποίο	PnReNe03SgNm	οποίος
μπορεί	VbMnIdPr03SgIpAv	μπορώ
κανείς	PnIdMa03SgNm	κανένας
να	PtSj	να
στηριχθεί	VbMnId03SgPePv	στηρίζω
προκειμένου	AdBa	προκειμένου
να	PtSj	να
προσφέρει	VbMnIdPr03SgIpAv	προσφέρω
δημόσια	AjBaFeSgAc	δημόσιος
ενημέρωση	NoCmFeSgAc	ενημέρωση
και	CjCo	και
υπηρεσίες	NoCmFePlAc	υπηρεσία
από	AsPpSp	από
ένα	AtIdNeSgAc	ένας
σημείο	NoCmNeSgAc	σημείο
που	PnReNe03SgNm	που
είναι	VbMnIdPr03SgIpPv	είμαι
βολικό	AjBaNeSgNm	βολικός
για	AsPpSp	για
τους	AtDfMaPlAc	ο
κατοίκους	NoCmMaPlAc	κάτοικος
της	AtDfFeSgGe	ο
περιοχής	NoCmFeSgGe	περιοχή
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=29	DIG	ID=29
LANGUAGE="NL	RgFwOr	<unknown>
"	QUOT	"
NAME="Meijer">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
καθήκον	NoCmNeSgAc	καθήκον
του	AtDfNeSgGe	ο
ταχυδρομείου	NoCmNeSgGe	ταχυδρομείο
είναι	VbMnIdPr03SgIpPv	είμαι
να	PtSj	να
μεταφέρει	VbMnIdPr03SgIpAv	μεταφέρω
για	AsPpSp	για
την	AtDfFeSgAc	ο
ίδια	AjBaFeSgAc	ίδιος
τιμή	NoCmFeSgAc	τιμή
και	CjCo	και
παντού	AdBa	παντού
,	COMMA	,
στην	AsPpPaFeSgAc	στου
πόλη	NoCmFeSgAc	πόλη
και	CjCo	και
σε	AsPpSp	σε
απομακρυσμένα	AjBaNePlAc	απομακρύνω
σημεία	NoCmNePlAc	σημείο
της	AtDfFeSgGe	ο
επαρχίας	NoCmFeSgGe	επαρχία
,	COMMA	,
τα	AtDfNePlNm	ο
μηνύματα	NoCmNePlNm	μήνυμα
που	PnReNe03PlNm	που
αποστέλλονται	VbMnIdPr03PlIpPv	αποστέλλω
κάθε	PnIdFe03SgAc	κάθε
ημέρα	NoCmFeSgAc	ημέρα
.	SENT	.

Επί	AsPpSp	επί
150	DIG	150
χρόνια	NoCmNePlAc	χρόνος
τα	AtDfNePlAc	ο
ταχυδρομεία	NoCmNePlAc	ταχυδρομείο
ήταν	VbMnIdPa03SgIpPv	είμαι
δημόσιοι	AjBaMaPlNm	δημόσιος
οργανισμοί	NoCmMaPlNm	οργανισμός
και	CjCo	και
συγκαταλέγονταν	VbMnIdPa03PlIpPv	συγκαταλέγω
στα	AsPpPaNePlAc	στου
βασικά	AjBaNePlAc	βασικός
καθήκοντα	NoCmNePlAc	καθήκον
των	AtDfFePlGe	ο
εθνικών	AjBaFePlGe	εθνικός
αρχών	NoCmFePlGe	αρχή
μαζί	AdBa	μαζί
με	AsPpSp	με
τις	AtDfFePlAc	ο
δημόσιες	AjBaFePlAc	δημόσιος
συγκοινωνίες	NoCmFePlAc	συγκοινωνία
και	CjCo	και
την	AtDfFeSgAc	ο
παροχή	NoCmFeSgAc	παροχή
ενέργειας	NoCmFeSgGe	ενέργεια
.	SENT	.

Παρόμοια	AjBaNePlNm	παρόμοιος
προφανή	AjBaNePlNm	προφανής
και	CjCo	και
χρήσιμα	AjBaNePlNm	χρήσιμος
βασικά	AjBaNePlAc	βασικός
καθήκοντα	NoCmNePlAc	καθήκον
αποτελούν	VbMnIdPr03PlIpAv	αποτελώ
για	AsPpSp	για
τους	AtDfMaPlAc	ο
πολίτες	NoCmMaPlAc	πολίτης
λόγο	NoCmMaSgAc	λόγος
να	PtSj	να
ψηφίσουν	VbMnId03PlPeAv	ψηφίζω
.	SENT	.

Διαφορετικά	AdBa	διαφορετικά
,	COMMA	,
δεν	PtNg	δεν
τους	PnPeMa03PlAcWe	εγώ
ενδιαφέρει	VbMnIdPr03SgIpAv	ενδιαφέρω
και	CjCo	και
τόσο	AdBa	τόσο
ένα	AtIdNeSgAc	ένας
δημόσιο	AjBaMaSgAc	δημόσιος
που	PnReNe03SgNm	που
δεν	PtNg	δεν
ασχολείται	VbMnIdPr03SgIpPv	ασχολούμαι
μ	AsPpSp	με
'	QUOT	'
αυτά	PnDmNe03PlAc	αυτός
τα	AtDfNePlAc	ο
θέματα	NoCmNePlAc	θέμα
.	SENT	.

<P>	RgFwOr	<unknown>
Κάποτε	AdBa	κάποτε
άκουσα	NoCmFeSgAc	άκουσα
έναν	AtIdMaSgAc	ένας
χριστιανοδημοκράτη	NoCmMaSgAc	χριστιανοδημοκράτη
πολιτικό	AjBaNeSgAc	πολιτικός
σε	AsPpSp	σε
ένα	AtIdNeSgAc	ένας
ολλανδικό	AjBaNeSgAc	ολλανδικός
χωριό	NoCmNeSgAc	χωριό
να	PtSj	να
λέει	VbMnIdPr03SgIpAv	λέγω
τα	AtDfNePlAc	ο
εξής	AdBa	εξής
:	COLON	:
"	QUOT	"
Τα	AtDfNePlNm	ο
ταχυδρομεία	NoCmNePlNm	ταχυδρομείο
ανήκουν	VbMnIdPr03PlIpAv	ανήκω
σε	AsPpSp	σε
όλους	AjBaMaPlAc	όλος
μας	PnPeMa01PlAcWe	εγώ
,	COMMA	,
εάν	CjSb	αν
μας	PnPeMa01PlGeWe	εγώ
τα	PnPeNe03PlAcWe	εγώ
πάρουν	VbMnId03PlPeAv	παίρνω
αυτό	PnDmNe03SgNm	αυτός
θα	PtFu	θα
είναι	VbMnIdPr03SgIpPv	είμαι
κλοπή	NoCmFeSgNm	κλοπή
"	QUOT	"
;	SEMICOLON	;
.	SENT	.

Εν	AsPpSp	εν
τω	AtDfNeSgDa	ο
μεταξύ	AdBa	μεταξύ
,	COMMA	,
οι	AtDfFePlNm	ο
υφιστάμενες	AjBaFePlNm	υφιστάμενος
ταχυδρομικές	AjBaFePlNm	ταχυδρομικός
επιχειρήσεις	NoCmFePlNm	επιχείρηση
δεν	PtNg	δεν
υπόκεινται	VbMnIdPr03PlIpPv	υπόκειμαι
σε	AsPpSp	σε
δημοκρατικό	AjBaMaSgAc	δημοκρατικός
έλεγχο	NoCmMaSgAc	έλεγχος
και	CjCo	και
επιπλέον	AdBa	επιπλέον
δημιουργούνται	VbMnIdPr03PlIpPv	δημιουργώ
περιθώρια	NoCmNePlNm	περιθώριο
για	AsPpSp	για
ανταγωνιστές	NoCmMaPlAc	ανταγωνιστής
.	SENT	.

Οι	AtDfMaPlNm	ο
νεοεισερχόμενοι	AjBaMaPlNm	νεοεισερχόμενος
ενδιαφέρονται	VbMnIdPr03PlIpPv	ενδιαφέρω
μόνο	AdBa	μόνο
για	AsPpSp	για
τις	AtDfFePlAc	ο
εργασίες	NoCmFePlAc	εργασία
που	PnReFe03PlNm	που
μπορούν	VbMnIdPr03PlIpAv	μπορώ
να	PtSj	να
εκπληρώσουν	VbMnId03PlPeAv	εκπληρώνω
με	AsPpSp	με
χαμηλό	AjBaNeSgAc	χαμηλός
κόστος	NoCmNeSgAc	κόστος
και	CjCo	και
που	PnReNe03SgAc	που
τους	PnPeMa03PlGeWe	εγώ
αποφέρουν	VbMnIdPr03PlIpAv	αποφέρω
υψηλά	AjBaNePlAc	ψηλός
κέρδη	NoCmNePlAc	κέρδος
.	SENT	.

Μόνον	AdBa	μόνο
εφόσον	CjSb	εφόσον
υπάρξουν	VbMnId03PlPeAv	υπάρχω
ποιοτικές	AjBaFePlNm	ποιοτικός
απώλειες	NoCmFePlNm	απώλεια
για	AsPpSp	για
τους	AtDfMaPlAc	ο
πελάτες	NoCmMaPlAc	πελάτης
και	CjCo	και
το	AtDfNeSgNm	ο
προσωπικό	NoCmNeSgNm	προσωπικό
μπορούν	VbMnIdPr03PlIpAv	μπορώ
οι	AtDfFePlNm	ο
επιχειρήσεις	NoCmFePlNm	επιχείρηση
αυτές	PnDmFe03PlNm	αυτός
να	PtSj	να
είναι	VbMnIdPr03PlIpPv	είμαι
φθηνότερες	AjCpFePlNm	φτηνός
για	AsPpSp	για
αρκετό	PnIdNe03SgAc	αρκετός
διάστημα	NoCmNeSgAc	διάστημα
.	SENT	.

<P>	RgFwOr	<unknown>
Τέτοιες	PnDmFe03PlAc	τέτοιος
επιχειρήσεις	NoCmFePlAc	επιχείρηση
υπήρχαν	VbMnIdPa03PlIpAv	υπάρχω
πάντα	AdBa	πάντα
,	COMMA	,
παλαιότερα	AdCp	παλιός
όμως	CjCo	όμως
ήταν	VbMnIdPa03PlIpPv	είμαι
απαγορευμένες	VbMnPpPlFePePvNm	απαγορεύω
ενώ	CjCo	ενώ
σήμερα	AdBa	σήμερα
ταυτίζονται	VbMnIdPr03PlIpPv	ταυτίζω
με	AsPpSp	με
την	AtDfFeSgAc	ο
πρόοδο	NoCmFeSgAc	πρόοδος
.	SENT	.

Το	AtDfNeSgNm	ο
τελικό	AjBaNeSgNm	τελικός
αποτέλεσμα	NoCmNeSgNm	αποτέλεσμα
είναι	VbMnIdPr03SgIpPv	είμαι
να	PtSj	να
υποχρεωθούν	VbMnId03PlPePv	υποχρεώνω
και	CjCo	και
οι	AtDfFePlNm	ο
υφιστάμενες	AjBaFePlNm	υφιστάμενος
επιχειρήσεις	NoCmFePlNm	επιχείρηση
να	PtSj	να
μειώσουν	VbMnId03PlPeAv	μειώνω
την	AtDfFeSgAc	ο
ποιότητα	NoCmFeSgAc	ποιότητα
που	PnReFe03SgAc	που
προσφέρουν	VbMnIdPr03PlIpAv	προσφέρω
.	SENT	.

Υποχρεώνουν	VbMnIdPr03PlIpAv	υποχρεώνω
τους	AtDfMaPlAc	ο
ανθρώπους	NoCmMaPlAc	άνθρωπος
τους	PnPoMa03PlGe	μου
να	PtSj	να
δουλέψουν	VbMnId03PlPeAv	δουλεύω
περισσότερο	AdCp	πολύ
για	AsPpSp	για
λιγότερα	AjCpNePlAc	λίγος
χρήματα	NoCmNePlAc	χρήμα
.	SENT	.

Μειώνουν	VbMnIdPr03PlIpAv	μειώνω
τη	AtDfFeSgAc	ο
συχνότητα	NoCmFeSgAc	συχνότητα
παραδόσεων	NoCmFePlGe	παράδοση
κατ	AsPpSp	κατά
'	QUOT	'
οίκον	NoCmMaSgAc	οίκος
,	COMMA	,
καταλογίζουν	VbMnIdPr03PlIpAv	καταλογίζω
περισσότερα	AjCpNePlAc	πολύς
χρήματα	NoCmNePlAc	χρήμα
για	AsPpSp	για
την	AtDfFeSgAc	ο
κράτηση	NoCmFeSgAc	κράτηση
του	AtDfNeSgGe	ο
ταχυδρομείου	NoCmNeSgGe	ταχυδρομείο
σε	AsPpSp	σε
περιόδους	NoCmFePlAc	περίοδος
διακοπών	NoCmFePlGe	διακοπή
,	COMMA	,
κλείνουν	VbMnIdPr03PlIpAv	κλείνω
έναν	AtIdMaSgAc	ένας
μεγάλο	AjBaMaSgAc	μεγάλος
αριθμό	NoCmMaSgAc	αριθμός
ταχυδρομικών	AjBaNePlGe	ταχυδρομικός
γραφείων	NoCmNePlGe	γραφείο
.	SENT	.

Στο	AsPpPaNeSgAc	στου
τέλος	NoCmNeSgAc	τέλος
θα	PtFu	θα
αυξηθούν	VbMnId03PlPePv	αυξάνω
σημαντικά	AdBa	σημαντικά
τα	AtDfNePlNm	ο
τέλη	NoCmNePlNm	τέλος
που	PnReNe03PlNm	που
υποχρεούται	VbMnIdPr03PlIpPv	υποχρεούμαι
να	PtSj	να
καταβάλει	VbMnId03SgPeAv	καταβάλλω
ο	AtDfMaSgNm	ο
πελάτης	NoCmMaSgNm	πελάτης
,	COMMA	,
με	AsPpSp	με
αποτέλεσμα	NoCmNeSgAc	αποτέλεσμα
να	PtSj	να
επωφελούνται	VbMnIdPr03PlIpPv	επωφελούμαι
μόνο	AdBa	μόνο
οι	AtDfFePlNm	ο
επιχειρήσεις	NoCmFePlNm	επιχείρηση
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
συνάπτουν	VbMnIdPr03PlIpAv	συνάπτω
συλλογικές	AjBaFePlNm	συλλογικός
συμβάσεις	NoCmFePlNm	σύμβαση
σε	AsPpSp	σε
χαμηλότερο	AjCpNeSgAc	χαμηλός
κόστος	NoCmNeSgAc	κόστος
.	SENT	.

<P>	RgFwOr	<unknown>
Είναι	VbMnIdPr03SgIpPv	είμαι
καιρός	NoCmMaSgNm	καιρός
να	PtSj	να
σταματήσουμε	VbMnId01PlPeAv	σταματάω
την	AtDfFeSgAc	ο
κατάσταση	NoCmFeSgAc	κατάσταση
αυτή	PnDmFe03SgAc	αυτός
.	SENT	.

Καλύτερα	AdCp	καλά
να	PtSj	να
κρατήσουμε	VbMnId01PlPeAv	κρατώ
τα	AtDfNePlAc	ο
μισά	AjBaNePlAc	μισός
παρά	CjCo	παρά
να	PtSj	να
τα	PnPeNe03PlAcWe	εγώ
χάσουμε	VbMnId01PlPeAv	χάνω
όλα	AjBaNePlAc	όλος
.	SENT	.

Είναι	VbMnIdPr03SgIpPv	είμαι
προτιμότερο	AjCpNeSgNm	προτιμότερος
να	PtSj	να
έχουμε	VbMnIdPr01PlIpAv	έχω
ένα	AtIdNeSgAc	ένας
δημοκρατικά	AdBa	δημοκρατικά
ελεγχόμενο	AjBaNeSgAc	ελεγχόμενος
μονοπώλιο	NoCmNeSgAc	μονοπώλιο
αντί	AsPpSp	αντί
της	AtDfFeSgGe	ο
σπατάλης	NoCmFeSgGe	σπατάλη
και	CjCo	και
του	AtDfNeSgGe	ο
χάους	NoCmNeSgGe	χάος
του	AtDfMaSgGe	ο
αχαλίνωτου	AjBaMaSgGe	αχαλίνωτος
ανταγωνισμού	NoCmMaSgGe	ανταγωνισμός
.	SENT	.

<SPEAKER	RgFwOr	<SPEAKER
ID=30	DIG	ID=30
LANGUAGE="DE	RgFwOr	<unknown>
"	QUOT	"
NAME="Rόbig">	RgFwOr	<unknown>
Κύριε	VbMnIdPa03SgPeAv	Κύριε
Πρόεδρε	VbMnIdPa03SgPeAv	<unknown>
,	COMMA	,
αξιότιμοι	AjBaFePlNm	αξιότιμος
κυρίες	NoCmFePlNm	κυρία
και	CjCo	και
κύριοι	NoCmMaPlVo	κύριος
,	COMMA	,
άλλοτε	AdBa	άλλοτε
γίνονταν	VbMnIdPa03PlIpPv	γίνομαι
εκκλήσεις	NoCmFePlAc	έκκληση
για	AsPpSp	για
συμμετοχή	NoCmFeSgAc	συμμετοχή
σε	AsPpSp	σε
διαδηλώσεις	NoCmFePlAc	διαδήλωση
μέσω	AsPpSp	μέσω
επιστολών	NoCmFePlGe	επιστολή
και	CjCo	και
τηλεγραφημάτων	NoCmNePlGe	τηλεγράφημα
,	COMMA	,
σήμερα	AdBa	σήμερα
αυτό	PnDmNe03SgNm	αυτός
συμβαίνει	VbMnIdPr03SgIpAv	συμβαίνω
με	AsPpSp	με
το	AtDfNeSgAc	ο
ηλεκτρονικό	AjBaNeSgAc	ηλεκτρονικός
ταχυδρομείο	NoCmNeSgAc	ταχυδρομείο
και	CjCo	και
τις	AtDfFePlAc	ο
ιστοσελίδες	NoCmFePlAc	ιστοσελίδα
.	SENT	.

Παρεμπιπτόντως	AdBa	παρεμπιπτόντως
,	COMMA	,
θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
να	PtSj	να
ευχαριστήσω	VbMnId01SgPeAv	ευχαριστώ
θερμά	AjBaNePlAc	θερμός
και	CjCo	και
τον	AtDfMaSgAc	ο
Πρόεδρο	NoCmMaSgAc	πρόεδρος
των	AtDfMaPlGe	ο
Ευρωπαίων	NoPrMaPlGe	Ευρωπαίος
Σοσιαλδημοκρατών	NoCmMaPlGe	Σοσιαλδημοκρατών
κ.	INIT	κ.
